airport_id,name,city,country,IATA,ICAO,latitude,longitude,altitude,timezone,DST,Tz_database_time_zone	,type,source,google_airport_name,google_place_id,google_airport_full_address,airport_rating,number_ratings,website
1119,Asosa Airport,Asosa,Ethiopia,ASO,HASO,10.018500328063963,34.586299896240234,5100,3.0,U,Africa/Addis_Ababa,airport,OurAirports,Asosa Hidase Airport,ChIJNwsJCZkBVhYRiveVUWH9e-I,"Asosa Hidase Airport, B40, Ethiopia",4.5,2,https://m.facebook.com/pages/category/Cargo---Freight-Company/Ethiopian-Airports-Enterprise-EAE-111034349003285/?locale2=es_LA
1120,Bujumbura International Airport,Bujumbura,Burundi,BJM,HBBA,-3.3240199089050293,29.318500518798828,2582,2.0,U,Africa/Bujumbura,airport,OurAirports,Aeroport International De Bujumbura,ChIJM7eNHRyDwRkRpdqE8hIhBaY,"Aeroport International De Bujumbura, R.N.5, Bujumbura, Burundi",3.7,67,not found
1121,Egal International Airport,Hargeisa,Somalia,HGA,HCMH,9.518170356750488,44.08879852294922,4423,3.0,U,Africa/Mogadishu,airport,OurAirports,Hargeisa Egal International Airport,ChIJoa3jfTDAKBYR4FCgn2Ye6So,"Hargeisa Egal International Airport, Hargeysa, Somalia",4.3,46,not found
1122,Berbera Airport,Berbera,Somalia,BBO,HCMI,10.389200210571287,44.94110107421875,30,3.0,U,Africa/Mogadishu,airport,OurAirports,Berbera Airport,ChIJcZnifHVjJxYRq4jesIHkors,"Berbera Airport, Somalia",4.3,18,not found
1123,Kisimayu Airport,Kismayu,Somalia,KMU,HCMK,-0.3773530125617981,42.45920181274414,49,3.0,U,Africa/Mogadishu,airport,OurAirports,Aeroporto Internacional de Kismayu,ChIJdyKH61IvHRgRwXj1tqdPgCI,"Aeroporto Internacional de Kismayu, Unnamed Road, Somalia",3,2,not found
1126,El Nouzha Airport,Alexandria,Egypt,ALY,HEAX,31.183900833129893,29.94890022277832,-6,2.0,U,Africa/Cairo,airport,OurAirports,Alexandria International Airport,ChIJZynuumXD9RQRAsBFBXJh_e4,"Alexandria International Airport (ALY), Al Nozha Airport Passages, Abis, Moharam Bek, Alexandria Governorate, Egypt",3.9,273,http://www.nansceg.net/
1127,Abu Simbel Airport,Abu Simbel,Egypt,ABS,HEBL,22.3759994507,31.611700058,616,2.0,U,Africa/Cairo,airport,OurAirports,Abu Simbel Airport,ChIJ8bww1MWpOhQRDMIN0A3Btec,"Abu Simbel Airport (ABS), Qesm Al Wahat Al Khargah, New Valley Governorate, Egypt",4.3,39,http://www.egyptair.com/
1128,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190055847168,31.40559959411621,382,2.0,U,Africa/Cairo,airport,OurAirports,Cairo International Airport,ChIJQU-oLggXWBQRhhPiUSGvZeA,"Cairo International Airport (CAI), Oruba، Road، El Nozha, Cairo Governorate, Egypt",3.9,5975,http://www.cairo-airport.info/
1129,Cairo West Airport,Cairo,Egypt,CWE,HECW,30.116399765,30.9153995514,550,2.0,U,Africa/Cairo,airport,OurAirports,Sphinx International Airport,ChIJhRl8P7VYWBQRAAbitD7IhnY,"Sphinx International Airport, محور روض الفرج، Giza Governorate, Egypt",3.9,273,not found
1130,Hurghada International Airport,Hurghada,Egypt,HRG,HEGN,27.178300857543945,33.799400329589844,52,2.0,U,Africa/Cairo,airport,OurAirports,Hurghada International Airport,ChIJoXXqVaiAUhQRBnN-VEehdQk,"Hurghada International Airport, Hurghada Airport Toll Gate, Airport rd، Hurghada, Red Sea Governorate 84511, Egypt",3.1,1443,http://www.hurghada-airports.com/
1131,El Gora Airport,El Gorah,Egypt,EGH,HEGR,31.068559000000004,34.129629,324,2.0,U,Africa/Cairo,airport,OurAirports,not found,not found,not found,not found,not found,not found
1132,Luxor International Airport,Luxor,Egypt,LXR,HELX,25.671,32.7066,294,2.0,U,Africa/Cairo,airport,OurAirports,Luxor International Airport,ChIJOa8Nc9oUSRQRUJ3lcV9sa50,"Luxor International Airport (LXR), Monshaat Al Amari, Luxor, Luxor Governorate, Egypt",3.9,282,not found
1133,Mersa Matruh Airport,Mersa-matruh,Egypt,MUH,HEMM,31.325399398800002,27.2217006683,94,2.0,U,Africa/Cairo,airport,OurAirports,Marsa Matrouh International Airport,ChIJTQ-68N74YRQREbwe3iOHZEw,"Marsa Matrouh International Airport (MUH), Qism Moursy Matrouh, Matrouh Governorate, Egypt",3.8,45,http://www.egyptair.com/
1134,Port Said Airport,Port Said,Egypt,PSD,HEPS,31.279399871826172,32.240001678466804,8,2.0,U,Africa/Cairo,airport,OurAirports,Port Said International Airport,ChIJg_vVkojv-RQR59fECGinncg,"Port Said International Airport, طريق دمياط، حى الضواحى، Al Manasrah, Port Said Governorate, Egypt",3.8,13,http://www.egyptair.com/
1135,St Catherine International Airport,St. Catherine,Egypt,SKV,HESC,28.685300827,34.0625,4368,2.0,U,Africa/Cairo,airport,OurAirports,St. Catherine International Airport,ChIJvf--I6rsVBQRCLsB_oju53E,"St. Catherine International Airport (SKV), Qesm Saint Katrin, South Sinai Governorate, Egypt",not found,not found,not found
1136,Aswan International Airport,Aswan,Egypt,ASW,HESN,23.964399337800003,32.8199996948,662,2.0,U,Africa/Cairo,airport,OurAirports,Aswan International Airport,ChIJL0vY13mJNhQRfkvKnozmFlM,"Aswan International Airport (ASW), Egypt",3.9,158,not found
1137,El Tor Airport,El-tor,Egypt,ELT,HETR,28.208999633789066,33.64550018310547,115,2.0,U,Africa/Cairo,airport,OurAirports,not found,not found,not found,not found,not found,not found
1138,Eldoret International Airport,Eldoret,Kenya,EDL,HKEL,0.4044579863548279,35.23889923095703,6941,3.0,U,Africa/Nairobi,airport,OurAirports,Eldoret International Airport,ChIJJS3pd5v4gBcRAp4GhKD3plE,"Eldoret International Airport, Stendi Kisa - Yala Rd, Kenya",4.2,53,http://www.kaa.go.ke/
1139,Kakamega Airport,Kakamega,Kenya,GGM,HKKG,0.271342009306,34.787300109899995,5020,3.0,U,Africa/Nairobi,airport,OurAirports,Bungoma Airstrip,ChIJNcD1H2PWgRcRqibgWQUIKLw,"Bungoma Airstrip (GGM), Moi Ave, Bungoma, Kenya",2.7,12,not found
1140,Kisumu Airport,Kisumu,Kenya,KIS,HKKI,-0.0861390009522438,34.72890090942383,3734,3.0,U,Africa/Nairobi,airport,OurAirports,Kisumu International Airport,ChIJPSkMdaylKhgRtoQhrttrniI,"Kisumu International Airport (KIS), Kisumu - Busia Rd, Kisumu, Kenya",4.1,169,https://www.kaa.go.ke/airports/kisumu-international-airport
1141,Kitale Airport,Kitale,Kenya,KTL,HKKT,0.9719889760017396,34.95859909057617,6070,3.0,U,Africa/Nairobi,airport,OurAirports,Kitale Airport,ChIJeer6-I6JgRcRvMw9GtoeSbk,"Kitale Airport (KTL), A1, Kenya",3.8,22,not found
1143,Lodwar Airport,Lodwar,Kenya,LOK,HKLO,3.1219699382781982,35.608699798583984,1715,3.0,U,Africa/Nairobi,airport,OurAirports,Lodwar Airport,ChIJaSKl_jKinhcRzCo0oTsn5Dk,"Lodwar Airport (LOK), A1, Lodwar, Kenya",3.5,33,not found
1144,Manda Airstrip,Lamu,Kenya,LAU,HKLU,-2.252419948577881,40.91310119628906,20,3.0,U,Africa/Nairobi,airport,OurAirports,Manda Airport,ChIJMRiv2wAZFxgRcXe5VlHbuzw,"Manda Airport (LAU), Lamu, Kenya",3.9,47,not found
1145,Mombasa Moi International Airport,Mombasa,Kenya,MBA,HKMO,-4.034830093383788,39.594200134277344,200,3.0,U,Africa/Nairobi,airport,OurAirports,Moi International Airport,ChIJXasJwXByQBgRc1QW9JjO0oc,"Moi International Airport, Mombasa, Kenya",3.6,313,https://kaa.go.ke/airports/our-airports/moi-international-airport/
1146,Naivasha Airport,Naivasha,Kenya,\N,HKNV,-0.787953,36.433494,6380,3.0,U,Africa/Nairobi,airport,OurAirports,"Green Park Airstrip, Naivasha",ChIJdX6cZ38UKRgR9HAIjJpJkhg,"Green Park Airstrip, Naivasha, Kenya",4,1,not found
1147,Nairobi Wilson Airport,Nairobi,Kenya,WIL,HKNW,-1.321720004081726,36.81480026245117,5536,3.0,U,Africa/Nairobi,airport,OurAirports,Wilson Airport,ChIJsecKN0YQLxgRk6kAkzxsn_8,"Wilson Airport (WIL), Nairobi, Kenya",3.9,213,https://kaa.go.ke/airports/our-airports/wilson-airport
1148,Moi Air Base,Nairobi,Kenya,\N,HKRE,-1.2772699594499999,36.8623008728,5336,3.0,U,Africa/Nairobi,airport,OurAirports,Eastleigh,ChIJS2TqKqkWLxgRYAdxSS-PWUk,"Eastleigh, Nairobi, Kenya",3.7,74,not found
1149,Wajir Airport,Wajir,Kenya,WJR,HKWJ,1.73324,40.091599,770,3.0,U,Africa/Nairobi,airport,OurAirports,Wajir Airport,ChIJNTOJaqex8hcR-njiBmla8aw,"Wajir Airport (WJR), Wajir, Kenya",3.4,34,https://www.kaa.go.ke/airports/wajir-airport
1150,Bu Attifel Airport,Buattifel,Libya,\N,HLFL,28.79540061950684,22.080900192260746,161,2.0,N,Africa/Tripoli,airport,OurAirports,not found,not found,not found,not found,not found,not found
1151,Warehouse 59e Airport,Giallo,Libya,\N,HLGL,28.63850021362305,21.4379997253418,325,2.0,N,Africa/Tripoli,airport,OurAirports,not found,not found,not found,not found,not found,not found
1152,Ghat Airport,Ghat,Libya,GHT,HLGT,25.1455993652,10.142600059500001,2296,2.0,N,Africa/Tripoli,airport,OurAirports,Libya,ChIJ34MvYI1lLRIRMZAjK5c3mDY,Libya,3.7,11,not found
1153,Kufra Airport,Kufra,Libya,AKF,HLKF,24.178699493408203,23.31399917602539,1367,2.0,N,Africa/Tripoli,airport,OurAirports,Libya,ChIJafdM5CJeCBQRlXOgGDV8xlo,"Al-Jawf, Libya",3.6,50,not found
1154,Benina International Airport,Benghazi,Libya,BEN,HLLB,32.096801757799994,20.2695007324,433,2.0,N,Africa/Tripoli,airport,OurAirports,Benina International Airport,ChIJ5X1tluQBgxMRv_jahourWd0,"Benina International Airport, Baninah, Libya",4.1,14,not found
1156,Sabha Airport,Sebha,Libya,SEB,HLLS,26.98699951171875,14.47249984741211,1427,2.0,N,Africa/Tripoli,airport,OurAirports,مطار سبها الدولي,ChIJkYvsxBn7xhMRvVyj_jt0aAk,"مطار سبها الدولي، Unnamed Road،، Sabhā, Libya",4,2,not found
1157,Tripoli International Airport,Tripoli,Libya,TIP,HLLT,32.6635017395,13.159000396700002,263,2.0,N,Africa/Tripoli,airport,OurAirports,Tripoli International Airport,ChIJF7H7lsbAqBMRsgcpPiIV2wU,"Tripoli International Airport, طريق المطار، Libya",3.8,230,not found
1158,Marsa Brega Airport,Marsa Brega,Libya,LMQ,HLMB,30.37809944152832,19.576400756835934,50,2.0,N,Africa/Tripoli,airport,OurAirports,Marsa Brega Airport,ChIJb_tkjrFMhRMRnNgpIej7s0o,"Marsa Brega Airport, Ajdabiyah, Libya",4.1,19,http://www.sirteoil.com.ly/
1159,Ras Lanuf Oil Airport,Ras Lanouf V 40,Libya,\N,HLNF,30.5,18.52720069885254,42,2.0,N,Africa/Tripoli,airport,OurAirports,Ras Lanuf Airport,ChIJK-MxC39umhMR3V6i8uscrH8,"Ras Lanuf Airport, Ajdabiya, Libya",not found,not found,not found
1160,Hon Airport,Hon,Libya,HUQ,HLON,29.11009979248047,15.96560001373291,919,2.0,N,Africa/Tripoli,airport,OurAirports,Huron Regional Airport,ChIJud3MgN29h4cRUZdJ3cYd-HY,"Huron Regional Airport, 426 15th St NW, Huron, SD 57350, USA",4.7,3,https://www.huronsd.com/living-in-huron/huron-regional-airport
1161,Dahra Airport,Dahra,Libya,\N,HLRA,29.47260093688965,17.934900283813477,1050,2.0,N,Africa/Tripoli,airport,OurAirports,not found,not found,not found,not found,not found,not found
1162,Ghadames East Airport,Ghadames,Libya,LTD,HLTD,30.15169906616211,9.715310096740724,1122,2.0,N,Africa/Tripoli,airport,OurAirports,Ghadamis East,ChIJnW5hNWloTBIRpmwvk4j4uO0,"Ghadamis East, Libya",not found,not found,not found
1163,Zella 74 Airport,Zella 74,Libya,\N,HLZA,28.58989906311035,17.293899536132812,1085,2.0,N,Africa/Tripoli,airport,OurAirports,not found,not found,not found,not found,not found,not found
1164,Gisenyi Airport,Gisenyi,Rwanda,GYI,HRYG,-1.6771999597549438,29.258899688720703,5082,2.0,U,Africa/Kigali,airport,OurAirports,Goma Airport,ChIJSayv7P0F3RkRnEC_bKWLwmo,"Goma Airport (GOM), 267 virunga, Goma, Democratic Republic of the Congo",3.2,63,not found
1165,Kigali International Airport,Kigali,Rwanda,KGL,HRYR,-1.96863,30.1395,4859,2.0,U,Africa/Kigali,airport,OurAirports,Kigali International Airport,ChIJ1XpB-Zan3BkR4v5rKXK660U,"Kigali International Airport, KN 5 Rd, Kigali, Rwanda",4,271,https://www.aeroport-kigali.com/
1166,Kamembe Airport,Kamembe,Rwanda,KME,HRZA,-2.462239980697632,28.907899856567386,5192,2.0,U,Africa/Kigali,airport,OurAirports,Aéroport de Kamembe,ChIJLfkaQlOWwhkRHtxn1gv2RcM,"Aéroport de Kamembe, Cyangugu, Rwanda",3.6,38,not found
1167,Dongola Airport,Dongola,Sudan,DOG,HSDN,19.1539001465,30.4300994873,772,3.0,U,Africa/Khartoum,airport,OurAirports,Sudan,ChIJ-TLSBQbMnRYRUk3rTLxfPrM,"Dongola, Sudan",4.2,9,not found
1168,Damazin Airport,Damazin,Sudan,RSS,HSDZ,11.7859,34.3367,1582,3.0,U,Africa/Khartoum,airport,OurAirports,Damazine Airport,ChIJC-UWFfnR9xYRTiuvy3TjPJk,"Damazine Airport, Ad Damazin, Sudan",4.1,9,not found
1169,El Fasher Airport,El Fasher,Sudan,ELF,HSFS,13.61489963531494,25.32460021972656,2393,3.0,U,Africa/Khartoum,airport,OurAirports,Al Fashir Airport,ChIJ8biWkuRKzxYRR0Cuysbb-iI,"Al Fashir Airport, Al Fashir, Sudan",3.8,40,not found
1170,Kassala Airport,Kassala,Sudan,KSL,HSKA,15.387499809265135,36.328800201416016,1671,3.0,U,Africa/Khartoum,airport,OurAirports,Kassala airport,ChIJn1TczTX0ZBYRzN-P5Gv7K94,"Kassala airport, Kassala, Sudan",not found,not found,not found
1171,Kadugli Airport,Kadugli,Sudan,KDX,HSLI,11.137999534600002,29.7010993958,1848,3.0,U,Africa/Khartoum,airport,OurAirports,Kadugli,ChIJ13sVLvbt5hYRSkApt7aQx74,"Kadugli, Sudan",not found,not found,not found
1172,El Obeid Airport,El Obeid,Sudan,EBD,HSOB,13.153200149536133,30.23270034790039,1927,3.0,U,Africa/Khartoum,airport,OurAirports,El Obeid Airport,ChIJBUIMl7AG7BYRDtyivXb1dT8,"El Obeid Airport, Airport Street, الأبيض‎، Sudan",4.4,54,not found
1173,Juba International Airport,Juba,South Sudan,JUB,HSSJ,4.87201023102,31.601100921599997,1513,3.0,U,Africa/Juba,airport,OurAirports,Juba International Airport,ChIJ47N47WuAEhcRhPJapUAnMtw,"Juba International Airport, Juba, South Sudan",3.2,147,not found
1174,Malakal Airport,Malakal,Sudan,MAK,HSSM,9.55897045135498,31.65220069885254,1291,3.0,U,Africa/Juba,airport,OurAirports,South Sudan,ChIJFbyfFxct_RYR1cc4wcVA_Sw,"Malakal, South Sudan",3.4,18,not found
1175,Khartoum International Airport,Khartoum,Sudan,KRT,HSSS,15.589500427246096,32.55319976806641,1265,3.0,U,Africa/Khartoum,airport,OurAirports,Khartoum International Airport,ChIJ6S16KO-RjhYRWtB6I6P6Q3M,"Khartoum International Airport (KRT), Al Khurtum, Sudan",3.5,851,not found
1176,Arusha Airport,Arusha,Tanzania,ARK,HTAR,-3.3677899837493896,36.63330078125,4550,3.0,U,Africa/Dar_es_Salaam,airport,OurAirports,Arusha Airport,ChIJH4-Mr0IdNxgRwtpnMXLicYk,"Arusha Airport, Arusha, Tanzania",4.1,9,not found
1177,Julius Nyerere International Airport,Dar Es Salaam,Tanzania,DAR,HTDA,-6.87811,39.202599,182,3.0,U,Africa/Dar_es_Salaam,airport,OurAirports,Julius Nyerere International Airport,ChIJdy-xiiU2XBgR4rQIv_gunds,"Julius Nyerere International Airport, Julius K. Nyerere Rd, Dar es Salaam, Tanzania",3.7,1051,http://www.taa.go.tz/
1178,Dodoma Airport,Dodoma,Tanzania,DOD,HTDO,-6.170440196990968,35.752601623535156,3673,3.0,U,Africa/Dar_es_Salaam,airport,OurAirports,Dodoma Airport,ChIJaePehnzlTRgRnDU54DGynpE,"Dodoma Airport, Dodoma, Tanzania",3.4,5,not found
1179,Iringa Airport,Iringa,Tanzania,IRI,HTIR,-7.668630123138428,35.75210189819336,4678,3.0,U,Africa/Dar_es_Salaam,airport,OurAirports,Iringa Town Bus Station,ChIJk6J0gIE9VBgRSxkjFZMeqA8,"Iringa Town Bus Station, Iringa, Tanzania",3.9,43,not found
1180,Kilimanjaro International Airport,Kilimanjaro,Tanzania,JRO,HTKJ,-3.42940998077,37.0745010376,2932,3.0,U,Africa/Dar_es_Salaam,airport,OurAirports,Kilimanjaro International Airport,ChIJd4PrkBhxNxgR0-onkKBYWZg,"Kilimanjaro International Airport, Kilimanjaro Airport Rd, Tanzania",3.7,337,http://www.kilimanjaroairport.co.tz
1181,Lake Manyara Airport,Lake Manyara,Tanzania,LKY,HTLM,-3.376310110092163,35.81829833984375,4150,3.0,N,Africa/Dar_es_Salaam,airport,OurAirports,Lake Manyara Airport,ChIJR2A5-nAlNBgRarDrRzu4m24,"Lake Manyara Airport, Karatu, Tanzania",3,2,not found
1182,Mtwara Airport,Mtwara,Tanzania,MYW,HTMT,-10.339099884033203,40.181800842285156,371,3.0,U,Africa/Dar_es_Salaam,airport,OurAirports,Uwanja wa ndege wa Mtwara (MYW),ChIJSSRTsTVajRgRnoKcBPIP8tg,"Uwanja wa ndege wa Mtwara (MYW), Mtwara, Tanzania",3.6,51,not found
1183,Mwanza Airport,Mwanza,Tanzania,MWZ,HTMW,-2.4444899559021,32.932701110839844,3763,3.0,U,Africa/Dar_es_Salaam,airport,OurAirports,Mwanza International Airport,ChIJG8SgwERwzhkRRvHTIts2BYw,"Mwanza International Airport, Mwanza, Tanzania",3.4,130,not found
1184,Pemba Airport,Pemba,Tanzania,PMA,HTPE,-5.257259845733644,39.8114013671875,80,3.0,U,Africa/Dar_es_Salaam,airport,OurAirports,Aeroporto de Pemba,ChIJW4jOY7fJvxgRmacYFej0emE,"Aeroporto de Pemba, Mozambique",3.9,75,http://www.aeroportos.co.mz/
1185,Tanga Airport,Tanga,Tanzania,TGT,HTTG,-5.092360019683838,39.07120132446289,129,3.0,U,Africa/Dar_es_Salaam,airport,OurAirports,Tanga Airport,ChIJjfjyZPnbQxgRGA0lgkNyJaw,"Tanga Airport, Tanga, Tanzania",5,1,not found
1186,Abeid Amani Karume International Airport,Zanzibar,Tanzania,ZNZ,HTZA,-6.22202,39.224899,54,3.0,U,Africa/Dar_es_Salaam,airport,OurAirports,Zanzibar Airport,ChIJC-qCgcXbXBgREEehavOqTZk,"Abeid Amani Karume International Airport, Zanzibar Town, Zanzibar, Tanzania",2.7,530,http://www.zaa.go.tz/
1187,Entebbe International Airport,Entebbe,Uganda,EBB,HUEN,0.042386,32.443501,3782,3.0,U,Africa/Kampala,airport,OurAirports,Entebbe International Airport,ChIJr4G6N82GfRcRHz1D1jmhq50,"Entebbe International Airport, 14 Kitaasa Rd, Entebbe, Uganda",3.4,515,not found
1189,Soroti Airport,Soroti,Uganda,SRT,HUSO,1.7276899814605713,33.62279891967773,3697,3.0,U,Africa/Kampala,airport,OurAirports,Soroti (SRT),ChIJyUpD-DS3eRcR6r9AjyBgCuE,"Soroti (SRT), Soroti, Uganda",not found,not found,not found
1190,Tirana International Airport Mother Teresa,Tirana,Albania,TIA,LATI,41.4146995544,19.7206001282,126,1.0,E,Europe/Tirane,airport,OurAirports,Aeroporti Ndërkombëtar i Tiranës,ChIJf2DFEgctUBMR24ZSLfbBVFI,"Aeroporti Ndërkombëtar i Tiranës, Airport Rd Rinas Tirana AL, 1504, Albania",3.8,539,http://www.tirana-airport.com/
1191,Burgas Airport,Bourgas,Bulgaria,BOJ,LBBG,42.56959915161133,27.515199661254893,135,2.0,E,Europe/Sofia,airport,OurAirports,Airport Burgas,ChIJ0dXkUjKRpkAR5n9HayW97dg,"Airport Burgas, Burgas, Bulgaria",3.3,717,https://burgas-airport.bg/
1192,Gorna Oryahovitsa Airport,Gorna Orechovica,Bulgaria,GOZ,LBGO,43.15140151977539,25.712900161743164,285,2.0,E,Europe/Sofia,airport,OurAirports,Gorna Oryahovitsa Airport,ChIJ_8J6PtgrqUARHSCeewFeJEo,"Gorna Oryahovitsa Airport (GOZ), 5102 Gorna Oryahovitsa, Bulgaria",4.3,8,http://www.gornaoryahovitsa-airport.bg/index-en.htm
1193,Plovdiv International Airport,Plovdiv,Bulgaria,PDV,LBPD,42.067799,24.8508,597,2.0,E,Europe/Sofia,airport,OurAirports,Plovdiv Airport,ChIJJ8U5uWPXrBQRJhSHFO_lxbA,"Plovdiv Airport (PDV), Летище Пловдив, 4009 Plovdiv, Bulgaria",3.8,104,http://www.plovdivairport.com/
1194,Sofia Airport,Sofia,Bulgaria,SOF,LBSF,42.696693420410156,23.411436080932607,1742,2.0,E,Europe/Sofia,airport,OurAirports,Sofia International Airport,ChIJz0pxkgSGqkARn9XIvv_gq5A,"Sofia International Airport (SOF), bul. ""Christopher Columbus"" 1, 1540 Sofia, Bulgaria",3.1,1635,https://www.sofia-airport.bg/
1195,Stara Zagora Airport,Stara Zagora,Bulgaria,SZR,LBSZ,42.3766667,25.655,558,2.0,E,Europe/Sofia,airport,OurAirports,Stara Zagora Airport,ChIJAYBXOYtrqEARfvcbvVnMGQQ,"Stara Zagora Airport, 6006 Stara Zagora, Bulgaria",4.3,4,not found
1196,Varna Airport,Varna,Bulgaria,VAR,LBWN,43.232101,27.8251,230,2.0,E,Europe/Sofia,airport,OurAirports,Airport - Varna,ChIJx7ymwVSrpUARS2_Qu1JnT-Y,"Airport - Varna, 9154, Bulgaria",3.7,347,http://www.varna-airport.bg/
1197,Larnaca International Airport,Larnaca,Cyprus,LCA,LCLK,34.875099182128906,33.62490081787109,8,2.0,E,Asia/Nicosia,airport,OurAirports,Larnaca International Airport,ChIJOfOB3yiD4BQR9gwm2_N091Q,"Larnaca International Airport (LCA), Larnaka, Cyprus",4.1,1380,http://www.hermesairports.com/
1198,Paphos International Airport,Paphos,Cyprus,PFO,LCPH,34.71799850463867,32.48569869995117,41,2.0,E,Asia/Nicosia,airport,OurAirports,Paphos International Airport,ChIJn8JqaIYD5xQRSHB-sn3PvL8,"Paphos International Airport, Πάφος, Cyprus",4.1,2157,http://www.hermesairports.com/
1199,RAF Akrotiri,Akrotiri,Cyprus,AKT,LCRA,34.590401,32.9879,76,0.0,E,Europe/London,airport,OurAirports,Akrotiri,ChIJBdBU9x4s5xQROYullJ_5Svw,Akrotiri,3.7,84,http://www.raf.mod.uk/rafakrotiri/
1200,Dubrovnik Airport,Dubrovnik,Croatia,DBV,LDDU,42.5614013671875,18.268199920654297,527,1.0,E,Europe/Zagreb,airport,OurAirports,Dubrovnik Airport,ChIJ6YIGjkMSTBMR2VHFkRMhOCU,"Dubrovnik Airport, Dobrota24, 20213, Čilipi, Croatia",3.1,589,http://www.airport-dubrovnik.hr/
1201,Osijek-Čepin Airfield,Cepin,Croatia,\N,LDOC,45.5427778,18.6319444,299,1.0,E,Europe/Zagreb,airport,OurAirports,Ulica IX,ChIJT409RO7mXEcRAoC6vMkZTdY,"Ul. IX, 47000, Osijek, Croatia",4.5,168,http://www.ak-osijek.hr/
1202,Osijek Airport,Osijek,Croatia,OSI,LDOS,45.46269989013672,18.810199737548828,290,1.0,E,Europe/Zagreb,airport,OurAirports,Osijek Airport,ChIJo9YjMMLmXEcRUcOkvVi5FP4,"Osijek Airport, Vukovarska ul. 67, 31207, Klisa, Croatia",3.9,56,http://www.osijek-airport.hr/
1203,Pula Airport,Pula,Croatia,PUY,LDPL,44.89350128173828,13.922200202941895,274,1.0,E,Europe/Zagreb,airport,OurAirports,Pula Airport,ChIJj59fN3stY0cRtMWfpN8kbEA,"Pula Airport, Ližnjan, Valtursko polje 210, 52100, Pula, Croatia",3.3,301,http://www.airport-pula.hr/
1204,Grobnicko Polje Airport,Grobnik,Croatia,\N,LDRG,45.37950134277344,14.50380039215088,951,1.0,E,Europe/Zagreb,airport,OurAirports,Grobnik Airport,ChIJKYRbemqiZEcR-munebmLlFE,"Grobnik Airport, 51218, Soboli, Croatia",4.7,11,not found
1205,Rijeka Airport,Rijeka,Croatia,RJK,LDRI,45.21689987182617,14.570300102233887,278,1.0,E,Europe/Zagreb,airport,OurAirports,Rijeka International Airport,ChIJaYLrtdxjY0cRmoQQavMU2zY,"Rijeka International Airport, Hamec1, 51513, Omišalj, Croatia",3.4,126,http://www.rijeka-airport.hr/
1206,Split Airport,Split,Croatia,SPU,LDSP,43.53889846801758,16.29800033569336,79,1.0,E,Europe/Zagreb,airport,OurAirports,Split Airport,ChIJ6bODCGJCNRMRhw8Uw1M1e3s,"Split Airport, Cesta Dr. Franje Tuđmana 1270, 21217, Kaštel Štafilić, Croatia",2.2,1628,http://www.split-airport.hr/
1207,Varaždin Airport,Varazdin,Croatia,\N,LDVA,46.29464721679688,16.382932662963867,548,1.0,E,Europe/Zagreb,airport,OurAirports,Varazdin Airport,ChIJ4Vvd4x2raEcRkrplCAnBVM0,"Varazdin Airport, Ul. Mihovila Pavleka Miškine 72, 42000, Varaždin, Croatia",4,8,not found
1208,Zagreb Airport,Zagreb,Croatia,ZAG,LDZA,45.74290084840001,16.0687999725,353,1.0,E,Europe/Zagreb,airport,OurAirports,Franjo Tuđman Airport Zagreb,ChIJKat_XOh-ZkcR9ojiKDwL9p4,"Franjo Tuđman Airport Zagreb (ZAG), Ul. Rudolfa Fizira 21, 10150, Zagreb, Croatia",3.5,1224,http://www.zagreb-airport.hr/
