index,airport_id,name,city,country,IATA,ICAO,latitude,longitude,altitude,DST,Tz_database_time_zone	,type,source,google_airport_name,google_place_id,google_airport_full_address,airport_rating,number_ratings,website
1136,2944,Kiev Zhuliany International Airport,Kiev,Ukraine,IEV,UKKK,50.40194,30.451940000000004,587,E,Europe/Kiev,airport,OurAirports,Kyiv International Airport (Zhuliany),ChIJy51DjUfJ1EARiJ9SmctrZic,"Kyiv International Airport (Zhuliany), Vulytsya Medova, 2, Kyiv, Ukraine, 02000",4.0,1780,http://www.iev.aero/
1137,2945,Lviv International Airport,Lvov,Ukraine,LWO,UKLL,49.8125,23.95610046386719,1071,E,Europe/Kiev,airport,OurAirports,Lviv Danylo Halytskyi International Airport,ChIJA6djeW7dOkcRmf0bzbyv47I,"Lviv Danylo Halytskyi International Airport, Liubinska St, 168, Lviv, L'vivs'ka oblast, Ukraine, 79000",4.2,1016,http://lwo.aero/
1138,2947,Odessa International Airport,Odessa,Ukraine,ODS,UKOO,46.42679977416992,30.67650032043457,172,E,Europe/Kiev,airport,OurAirports,Odessa International Airport,ChIJ00objuQyxkARwxOHzVyVeuI,"Odessa International Airport (ODS), Odesa, Odes'ka oblast, Ukraine",2.7,828,http://www.odessa.aero/
1139,2948,Pulkovo Airport,St. Petersburg,Russia,LED,ULLI,59.80030059814453,30.26250076293945,78,N,Europe/Moscow,airport,OurAirports,Pulkovo Airport,ChIJQe42d88klkYRm2c5uNutajk,"Pulkovo Airport (LED), Pulkovskoye Shosse, д. 41, лит. ЗИ, Sankt-Peterburg, Russia, 196140",4.0,2831,http://www.pulkovoairport.ru/
1140,2949,Murmansk Airport,Murmansk,Russia,MMK,ULMM,68.78170013427734,32.75080108642578,266,N,Europe/Moscow,airport,OurAirports,Aeroport Murmansk,ChIJeSwOPbz3M0QRfpgVUQpY4Gw,"Aeroport Murmansk, Аэропорт, пос, Murmashi, Murmanskaya oblast', Russia, 184355",3.2,212,http://www.airport-murmansk.ru/
1141,2952,Khrabrovo Airport,Kaliningrad,Russia,KGD,UMKK,54.88999938964844,20.592599868774414,42,N,Europe/Kaliningrad,airport,OurAirports,Airport Khrabrovo,ChIJg-6wqAMW40YRUZQEs7599uc,"Airport Khrabrovo, Khrabrovo, Kaliningradskaya oblast', Russia, 238315",3.3,493,http://www.kgd.aero/
1142,2953,Minsk 1 Airport,Minsk,Belarus,MHP,UMMM,53.86449813842773,27.53969955444336,748,E,Europe/Minsk,airport,OurAirports,Airport Minsk-1,ChIJeTC17DfQ20YRJsg8VR_D0rw,"Airport Minsk-1, Vulitsa Chkalava 38/1, Minsk 220039, Belarus",4.1,216,not found
1143,2954,Minsk National Airport,Minsk 2,Belarus,MSQ,UMMS,53.882499694824,28.030700683594,670,E,Europe/Minsk,airport,OurAirports,Minsk National Airport,ChIJ6ayKW4w22kYRrgzvvXxutBA,"Minsk National Airport, Мінск 220054, Belarus",3.8,1046,http://airport.by/
1144,2955,Abakan Airport,Abakan,Russia,ABA,UNAA,53.7400016784668,91.38500213623048,831,N,Asia/Krasnoyarsk,airport,OurAirports,Абакан Аэропорт ГП,ChIJa2Tx5bEiLF0R-o4rMYLnZw8,"Абакан Аэропорт ГП, ул. Дружбы Народов, д. 59, Abakan, Khakasiya Republits, Russia, 655017",4.1,182,https://abakan.aero/
1145,2956,Barnaul Airport,Barnaul,Russia,BAX,UNBB,53.36380004882813,83.53849792480469,837,N,Asia/Krasnoyarsk,airport,OurAirports,Barnaul International Airport,ChIJ3Qtdpb2j3UIRk6jkPyM4VOs,"Barnaul International Airport, Pavlovskiy trakt, 226, Barnaul, Altayskiy kray, Russia, 656057",3.5,155,http://www.airaltay.ru/
1146,2957,Kemerovo Airport,Kemorovo,Russia,KEJ,UNEE,55.27009963989258,86.1072006225586,863,N,Asia/Krasnoyarsk,airport,OurAirports,Kemerovo Airport,ChIJefIGYQwO2EIRZvByRZLLUrg,"Kemerovo Airport (KEJ), Kemerovo, Kemerovskaya oblast', Russia, 650070",2.9,154,http://www.airkem.ru/
1147,2958,Omsk Central Airport,Omsk,Russia,OMS,UNOO,54.96699905395508,73.31050109863281,311,N,Asia/Omsk,airport,OurAirports,Omskiy Aeroport,ChIJzya8kOP9qkMRA0urMHqHQ9E,"Omskiy Aeroport, Transsibirskaya Ulitsa, 28, Omsk, Omskaya oblast', Russia, 644103",3.7,289,http://oms.aero/
1148,2960,Krasnodar Pashkovsky International Airport,Krasnodar,Russia,KRR,URKK,45.034698486328004,39.170501708984,118,N,Europe/Moscow,airport,OurAirports,Krasnodar International Airport,ChIJjR2imMhb8EARdKFf1QYEaDw,"Krasnodar International Airport, Ulitsa Yevdokii Bershanskoy, 355, Krasnodar, Krasnodarskiy kray, Russia, 350912",3.1,703,http://krr.aero/
1149,2961,Uytash Airport,Makhachkala,Russia,MCX,URML,42.81679916381836,47.65230178833008,12,N,Europe/Moscow,airport,OurAirports,Mezhdunarodnyy Aeroport Makhachkala,ChIJn7LcvgSsTkARe1p3FMcgMJ0,"Mezhdunarodnyy Aeroport Makhachkala (MCX), Аэропорт, Makhachkala, Dagestan Republits, Russia, 368301",3.7,204,http://www.mcx.aero/
1150,2962,Mineralnyye Vody Airport,Mineralnye Vody,Russia,MRV,URMM,44.22510147094727,43.08190155029297,1054,N,Europe/Moscow,airport,OurAirports,Aeroport Mineral'nyye Vody,ChIJ-f-ILBOjV0ARbrmbxn-cE6c,"Aeroport Mineral'nyye Vody, Mineralnye Vody, Stavropolskiy kray, Russia, 357205",3.7,540,http://www.mvairport.ru/
1151,2963,Stavropol Shpakovskoye Airport,Stavropol,Russia,STW,URMT,45.10919952392578,42.11280059814453,1486,N,Europe/Moscow,airport,OurAirports,Stavropol International Airport,ChIJ80D21xsD-UAR97Yp9Rjt7GE,"Stavropol International Airport (STW), Stavropol, Stavropolskiy kray, Russia",3.4,124,https://flystw.com/
1152,2965,Sochi International Airport,Sochi,Russia,AER,URSS,43.449902,39.9566,89,N,Europe/Moscow,airport,OurAirports,Sochi International Airport (Adler),ChIJCSIXvQ3A9UARZFpPGx-afMs,"Sochi International Airport (Adler), Ulitsa Mira, 50, Adler, Krasnodarskiy kray, Russia, 354355",4.1,764,http://aer.aero/
1153,2966,Astrakhan Airport,Astrakhan,Russia,ASF,URWA,46.2832984924,48.0063018799,-65,N,Europe/Samara,airport,OurAirports,Astrakhan International Airport,ChIJ5fCmcOERqUERlju-x4RDWz8,"Astrakhan International Airport, Proyezd Aeroportovskiy, 1, стр. 2, Astrakhan, Astrakhanskaya oblast', Russia, 414018",3.8,100,http://аэропортастрахань.рф/
1154,2967,Volgograd International Airport,Volgograd,Russia,VOG,URWW,48.78250122070313,44.34550094604492,482,N,Europe/Moscow,airport,OurAirports,Mezhdunarodnyy Aeroport Gumrak Volgograd,ChIJCe7x9MPIGkERmnkT3JSZerI,"Mezhdunarodnyy Aeroport Gumrak Volgograd, ш. Авиаторов, 161, Volgograd, Volgogradskaya oblast', Russia, 400036",3.1,298,http://аэропортволгоград.рф/
1155,2968,Chelyabinsk Balandino Airport,Chelyabinsk,Russia,CEK,USCC,55.305801,61.5033,769,N,Asia/Yekaterinburg,airport,OurAirports,Mezhdunarodnyy Aeroport Chelyabinsk,ChIJ-9a_u-boxUMRHcQ3IAZCS7E,"Mezhdunarodnyy Aeroport Chelyabinsk, Balandino, Chelyabinskaya oblast', Russia, 454133",3.2,291,http://cekport.ru/
1156,2969,Magnitogorsk International Airport,Magnetiogorsk,Russia,MQF,USCM,53.39310073852539,58.75569915771485,1430,N,Asia/Yekaterinburg,airport,OurAirports,Magnitogorsk International Airport,ChIJNUOuQD4r0UMRFk2ihWvZ5Z4,"Magnitogorsk International Airport, Международный аэропорт Магнитогорск Международный, Republic of Bashkortostan, Russia, 453033",3.6,56,http://www.airmgn.ru/
1157,2972,Nizhnevartovsk Airport,Nizhnevartovsk,Russia,NJC,USNN,60.94929885864258,76.48359680175781,177,N,Asia/Yekaterinburg,airport,OurAirports,Nizhnevartovsk Airport,ChIJm8HANd8-bUMRyaJIp5FaVq0,"Nizhnevartovsk Airport, Ulitsa Aviatorov, 2, Nizhnevartovsk, Khanty-Mansiyskiy avtonomnyy okrug, Russia, 628600",3.8,104,http://www.nvavia.ru/
1158,2973,Bolshoye Savino Airport,Perm,Russia,PEE,USPP,57.914501190186,56.021198272705,404,N,Asia/Yekaterinburg,airport,OurAirports,Perm International Airport,ChIJc7pYLHO86EMR9zkY1viXvAA,"Perm International Airport, Bol'shoye, Savino, Permskiy kray, Russia, 614515",3.3,341,http://aviaperm.ru/
1159,2974,Surgut Airport,Surgut,Russia,SGC,USRR,61.34370040893555,73.40180206298828,200,N,Asia/Yekaterinburg,airport,OurAirports,Surgut International Airport,ChIJIYIgM9aVc0MRgJ4UuTaIOzQ,"Surgut International Airport, Aeroflotskaya Ulitsa, 50, Surgut, Khanty-Mansiyskiy avtonomnyy okrug, Russia, 628422",4.1,177,http://www.airport-surgut.ru/
1160,2975,Koltsovo Airport,Yekaterinburg,Russia,SVX,USSS,56.743099212646,60.802700042725,764,N,Asia/Yekaterinburg,airport,OurAirports,Koltsovo Airport,ChIJvQOvvuVBwUMRokF0eTgS0RA,"Koltsovo Airport (SVX), ul. Bahchivandji, 1, Yekaterinburg, Sverdlovskaya oblast', Russia, 620025",4.4,1149,http://www.koltsovo.ru/
1161,2976,Ashgabat International Airport,Ashkhabad,Turkmenistan,ASB,UTAA,37.986801,58.361000000000004,692,U,Asia/Ashgabat,airport,OurAirports,Ashgabat International Airport,ChIJD04fviQAcD8RRHykHrHQs78,"Ashgabat International Airport, Aşgabat, Turkmenistan",4.2,295,http://www.ashgabatairport.gov.tm/
1162,2978,Turkmenabat Airport,Chardzhou,Turkmenistan,CRZ,UTAV,39.08330154418945,63.61330032348633,630,U,Asia/Ashgabat,airport,OurAirports,Turkmenabat Airport,ChIJYUAZerQfRT8R6Qfxm6tiees,"Turkmenabat Airport, Türkmenabat, Turkmenistan",4.4,126,http://www.tia.gov.tm/
1163,2979,Dushanbe Airport,Dushanbe,Tajikistan,DYU,UTDD,38.543300628699996,68.8249969482,2575,U,Asia/Dushanbe,airport,OurAirports,Dushanbe International Airport,ChIJI3-O7yfXtTgRBJA6_DdpPaM,"Dushanbe International Airport, Titov Street 32/1, Dushanbe 734012, Tajikistan",3.9,391,http://www.airport.tj/index.php/ru
1164,2980,Bukhara Airport,Bukhara,Uzbekistan,BHK,UTSB,39.775001525878906,64.48329925537111,751,U,Asia/Samarkand,airport,OurAirports,7166,ChIJDy-TK_k7K4gRcEqfFlhW0eI,"7166 Airport Rd, Mississauga, ON L4T 1E3, Canada",3.5,1231,http://www.airportbukhara.com/
1165,2981,Samarkand Airport,Samarkand,Uzbekistan,SKD,UTSS,39.70050048828125,66.98380279541016,2224,U,Asia/Samarkand,airport,OurAirports,Samarkand International Airport,ChIJ_SbCUm8YTT8ReK7q5u1xZhE,"Samarkand International Airport, Samarqand, Uzbekistan",3.8,278,not found
1166,2983,Tashkent International Airport,Tashkent,Uzbekistan,TAS,UTTT,41.257900238000005,69.2811965942,1417,U,Asia/Samarkand,airport,OurAirports,Tashkent International Airport,ChIJ8ysUxQVgrjgRfy1dg0byS-A,"Tashkent International Airport, Тошкент, Uzbekistan",3.6,629,http://www.uzairways.com/
1167,2985,Sheremetyevo International Airport,Moscow,Russia,SVO,UUEE,55.972599,37.4146,622,N,Europe/Moscow,airport,OurAirports,Sheremetyevo - A.S. Pushkin international airport,ChIJSXFOwiA8tUYRB-0DtHp2SV8,"Sheremetyevo - A.S. Pushkin international airport, Khimki, Moskovskaya oblast', Russia, 141400",3.6,5472,http://www.svo.aero/
1168,2987,Voronezh International Airport,Voronezh,Russia,VOZ,UUOO,51.81420135498047,39.22959899902344,514,N,Europe/Moscow,airport,OurAirports,LLC AVIASERVICE,ChIJa6BppTQnO0ERsvVK0f1LPnQ,"LLC AVIASERVICE, территория Аэропорт, Voronezh, Voronezh Oblast, Russia, 394025",3.2,196,http://voz.aero/
1169,2988,Vnukovo International Airport,Moscow,Russia,VKO,UUWW,55.591499328599994,37.2615013123,685,N,Europe/Moscow,airport,OurAirports,Vnukovo International Airport,ChIJc_siRKhWtUYRhxc_ze0X1-s,"Vnukovo International Airport, Vnukovo, Moscow Oblast, Russia",3.9,2398,http://www.vnukovo.ru/
1170,2989,Syktyvkar Airport,Syktyvkar,Russia,SCW,UUYY,61.64699935913086,50.84510040283203,342,N,Europe/Moscow,airport,OurAirports,Syktyvkar Airport,ChIJQ9cepzYr9kMRFfZ-GrkmOHQ,"Syktyvkar Airport, Ulitsa Sovetskaya, 88, Syktyvkar, Komi Republits, Russia, 167000",3.6,87,http://www.komiaviatrans.ru/
1171,2990,Kazan International Airport,Kazan,Russia,KZN,UWKD,55.606201171875,49.278701782227,411,N,Europe/Moscow,airport,OurAirports,Kazan Airport,ChIJHYKQt56mXkERmnEJUCe3b8I,"Kazan Airport, Ulitsa Aeroport, 1, Kazan, Respublika Tatarstan, Russia, 420017",3.9,458,http://www.kazan.aero/
1172,2991,Orenburg Central Airport,Orenburg,Russia,REN,UWOO,51.795799255371094,55.45669937133789,387,N,Asia/Yekaterinburg,airport,OurAirports,Orenburg Airport,ChIJn4kXtIIGfEERi0j2GaT-FLU,"Orenburg Airport (REN), улица Авиаторов, д. 1, Аэропорт, Orenburgskaya oblast', Russia, 460049",2.9,162,http://www.orenairport.ru/
1173,2992,Ufa International Airport,Ufa,Russia,UFA,UWUU,54.55749893188501,55.874401092529,449,N,Asia/Yekaterinburg,airport,OurAirports,Oefa,ChIJFS1hgP0e2UMRKsYeMGKiw-U,"Oefa, м/р-н Аэропорт, Bulgakovo, Respublika Bashkortostan, Russia, 450501",4.4,2270,http://www.airportufa.ru/
1174,2993,Kurumoch International Airport,Samara,Russia,KUF,UWWW,53.504901885986,50.16429901123,477,N,Europe/Samara,airport,OurAirports,International Airport Kurumoch,ChIJe6L-kqAeZkERYr1Rdz56oK8,"International Airport Kurumoch, Samara, Samarskaya oblast', Russia, 443901",4.2,684,http://airport.samara.ru/
1175,2994,Sardar Vallabhbhai Patel International Airport,Ahmedabad,India,AMD,VAAH,23.0771999359,72.63469696039998,189,N,Asia/Calcutta,airport,OurAirports,Sardar Vallabhbhai Patel International Airport,ChIJhewEl06BXjkReqSbqeUA3ZA,"Sardar Vallabhbhai Patel International Airport (AMD), Hansol, Ahmedabad, Gujarat 380003, India",4.0,4084,https://www.aai.aero/en/airports/ahmedabad
1176,2995,Akola Airport,Akola,India,AKD,VAAK,20.698999,77.058601,999,N,Asia/Calcutta,airport,OurAirports,"Shioni Airport, Akola",ChIJL4Owiyos1zsRMIfDWAPqXrE,"Shioni Airport, Akola, Shivani AirPort Area, National Highway 6, Akola, Maharashtra 444104, India",3.9,84,not found
1177,2996,Aurangabad Airport,Aurangabad,India,IXU,VAAU,19.862699508666992,75.39810180664062,1911,N,Asia/Calcutta,airport,OurAirports,Aurangabad Airport,ChIJh3bjGgej2zsRZp59kcFhQGc,"Aurangabad Airport, Jalna Road, Chilkalthana, Aurangabad, Maharashtra 431007, India",4.2,558,not found
1178,2997,Chhatrapati Shivaji International Airport,Mumbai,India,BOM,VABB,19.088699340799998,72.8678970337,39,N,Asia/Calcutta,airport,OurAirports,Chhatrapati Shivaji International Airport,ChIJRym9mVDI5zsRrqh0xGAazB4,"Chhatrapati Shivaji International Airport (BOM), Mumbai, Maharashtra 400099, India",4.4,22048,https://csia.in/
1179,2998,Bilaspur Airport,Bilaspur,India,PAB,VABI,21.9884,82.111,899,N,Asia/Calcutta,airport,OurAirports,Bilaspur Airport,ChIJ0_TmopBzKDoRSkY2I_mTTy4,"Bilaspur Airport, Chakarbhata, Chhattisgarh 495220, India",4.0,149,not found
1180,2999,Bhuj Airport,Bhuj,India,BHJ,VABJ,23.2877998352,69.6701965332,268,N,Asia/Calcutta,airport,OurAirports,Bhuj Airport,ChIJTaWe_HfiUDkRRAKyWzxoOm8,"Bhuj Airport, IAF Campus, Bhuj, Gujarat 370001, India",4.2,238,not found
1181,3000,Belgaum Airport,Belgaum,India,IXG,VABM,15.8592996597,74.6183013916,2487,N,Asia/Calcutta,airport,OurAirports,Belagavi Airport (IXG),ChIJm2G4_L9dvzsRjgcCronEoho,"Belagavi Airport (IXG), Bagalkot-Belgaum Rd, Sambra, Karnataka 591124, India",4.1,245,https://www.aai.aero/
1182,3001,Vadodara Airport,Baroda,India,BDQ,VABO,22.33620100000001,73.226303,129,N,Asia/Calcutta,airport,OurAirports,Vadodara Airport,ChIJu8N88BHPXzkReAdaeZzThm4,"Vadodara Airport, Civil Aerodrome, Harni Rd, Vadodara, Gujarat 390022, India",4.1,978,https://www.aai.aero/en/airports/vadodara
1183,3002,Raja Bhoj International Airport,Bhopal,India,BHO,VABP,23.2875003815,77.33740234380002,1711,N,Asia/Calcutta,airport,OurAirports,Raja Bhoj Airport,ChIJY8EdRalnfDkR0pdQidhRsWk,"Raja Bhoj Airport, Airport Rd, Gandhi Nagar, Bhopal, Madhya Pradesh 462036, India",4.1,928,https://aai.aero/airports/contact-us/bhopal
1184,3003,Bhavnagar Airport,Bhaunagar,India,BHU,VABV,21.752199173,72.18520355220001,44,N,Asia/Calcutta,airport,OurAirports,Bhavnagar Airport,ChIJG73EfUpaXzkRX5mHIwyVNSo,"Bhavnagar Airport, Airport Road, Subhashnagar, Bhavnagar, Gujarat 364001, India",3.8,199,https://www.aai.aero/en/airports/bhavnagar
1185,3004,Daman Airport,Daman,India,NMB,VADN,20.43440055847168,72.84320068359375,33,N,Asia/Calcutta,airport,OurAirports,Daman Airport,ChIJOXDOdWXa4DsRNbELzp4poIY,"Daman Airport, Airport Rd, Dilip Nagar, Daman, Daman and Diu 396210, India",3.7,92,not found
1186,3006,Guna Airport,Guna,India,GUX,VAGN,24.654699,77.347298,1600,N,Asia/Calcutta,airport,OurAirports,Sha-Shib Aerospace Engineering,ChIJsZCrOGlcejkRkODEy2zuAKQ,"Sha-Shib Aerospace Engineering, GUNA AIRPORT, Guna, Madhya Pradesh 473001, India",4.0,70,https://sha-shib-aerospace-engineering.business.site/?utm_source=gmb&utm_medium=referral
1187,3007,Dabolim Airport,Goa,India,GOI,VAGO,15.3808002472,73.83139801029999,150,N,Asia/Calcutta,airport,OurAirports,Goa International Airport,ChIJTfgMjPrHvzsRV3U0LSIp1Lc,"Goa International Airport (GOI), Airport Rd, Dabolim, Goa 403801, India",3.6,3282,http://www.aai.aero/allAirports/goa_generalinfo.jsp
1188,3008,Devi Ahilyabai Holkar Airport,Indore,India,IDR,VAID,22.721799850500002,75.8011016846,1850,N,Asia/Calcutta,airport,OurAirports,Devi Ahilya Bai Holkar International Airport,ChIJLco3Ew3-YjkRIfR0Bg2eHJQ,"Devi Ahilya Bai Holkar International Airport, Depalpur Rd, Indore, Madhya Pradesh 452005, India",4.0,1556,not found
1189,3009,Jabalpur Airport,Jabalpur,India,JLR,VAJB,23.17779922485352,80.052001953125,1624,N,Asia/Calcutta,airport,OurAirports,Jabalpur Airport,ChIJwzECSp-pgTkR6vLuZl9x5SI,"Jabalpur Airport, Airport Road, Dumna, Madhya Pradesh 482005, India",3.6,343,https://www.aai.aero/
1190,3010,Jamnagar Airport,Jamnagar,India,JGA,VAJM,22.465499877929688,70.01260375976561,69,N,Asia/Calcutta,airport,OurAirports,Jamnagar Airport,ChIJGbtf6G0VVzkRlKy00hsTXrE,"Jamnagar Airport, Airport Road Civil Enclave, Govardhanpur, Jamnagar, Gujarat 361006, India",4.0,168,not found
1191,3011,Kandla Airport,Kandla,India,IXY,VAKE,23.1127,70.10030400000001,96,N,Asia/Calcutta,airport,OurAirports,Kandla Airport,ChIJKyhaGSe5UDkRxntEUERqcc0,"Kandla Airport, Kandla, Kutch District, Gandhidham, Gujarat 370240, India",4.1,103,not found
1192,3012,Khajuraho Airport,Khajuraho,India,HJR,VAKJ,24.817199706999997,79.91860198970001,728,N,Asia/Calcutta,airport,OurAirports,Khajuraho Airport,ChIJ7zL4AmLvgjkRVnFkPt1OI2w,"Khajuraho Airport, Khajuraho, Madhya Pradesh 471606, India",3.9,135,not found
1193,3013,Kolhapur Airport,Kolhapur,India,KLH,VAKP,16.664699554400002,74.2893981934,1996,N,Asia/Calcutta,airport,OurAirports,Kolhapur Airport,ChIJZdZqdzz-wDsRV0ZUXxuSQpY,"Kolhapur Airport, Kolhapur, Maharashtra 416004, India",3.7,202,not found
1194,3014,Keshod Airport,Keshod,India,IXK,VAKS,21.317100524902344,70.27040100097656,167,N,Asia/Calcutta,airport,OurAirports,Keshod Airport,ChIJI3sLwMhQ_TsRaVDrpLRehsI,"Keshod Airport, Airport Road, Keshod, Gujarat 362220, India",3.7,103,https://www.aai.aero/en/airports/keshod
1195,3015,Dr. Babasaheb Ambedkar International Airport,Nagpur,India,NAG,VANP,21.092199325561523,79.04720306396484,1033,N,Asia/Calcutta,airport,OurAirports,Dr. Babasaheb Ambedkar International Airport,ChIJxxksaKO_1DsRXM-xzV5fmxg,"Dr. Babasaheb Ambedkar International Airport, Sonegaon, Nagpur, Maharashtra 440005, India",3.9,1628,https://www.nagpurairport.com/
1196,3016,Nashik Airport,Nasik Road,India,ISK,VAOZ,20.119101,73.912903,1900,N,Asia/Calcutta,airport,OurAirports,Nashik Airport,ChIJ2R9RyRLD3TsRWSNOAaMUAo4,"Nashik Airport, Near Air Cargo, Mohadi Rd, Janori- Mohadi-Dindori Rd, Ojhar, Maharashtra 422207, India",4.2,226,not found
1197,3017,Pune Airport,Pune,India,PNQ,VAPO,18.58209991455078,73.9197006225586,1942,N,Asia/Calcutta,airport,OurAirports,Pune International Airport,ChIJj__E5jTBwjsRmAcx-Vx0EKg,"Pune International Airport, New Airport Rd, Pune International Airport Area, Lohegaon, Pune, Maharashtra 411032, India",3.5,3834,http://www.puneairport.com/
1198,3018,Porbandar Airport,Porbandar,India,PBD,VAPR,21.6487007141,69.65720367429999,23,N,Asia/Calcutta,airport,OurAirports,Porbandar Airport,ChIJcbdsaNo0VjkR8okNH6NmJWs,"Porbandar Airport (PBD), NH 8B, Porbandar, Gujarat 360575, India",4.1,119,not found
1199,3019,Rajkot Airport,Rajkot,India,RAJ,VARK,22.3092002869,70.77950286869998,441,N,Asia/Calcutta,airport,OurAirports,Rajkot Airport,ChIJIfj9KYzJWTkRKGuWqzn_cNg,"Rajkot Airport, Gandhigram, Civil Aerodrome, Rajkot, Gujarat 360006, India",3.9,379,not found
1200,3020,Raipur Airport,Raipur,India,RPR,VARP,21.180401,81.7388,1041,N,Asia/Calcutta,airport,OurAirports,"Swami Vivekananda Airport, Raipur",ChIJu-K5qo_DKDoRyve_btCyf6s,"Swami Vivekananda Airport, Raipur, Ramchandi, Atal Nagar, Chhattisgarh 492015, India",4.1,1229,https://www.aai.aero/en/airports/raipur
1201,3021,Solapur Airport,Sholapur,India,SSE,VASL,17.6280002594,75.93479919430001,1584,N,Asia/Calcutta,airport,OurAirports,Solapur Airport,ChIJnVY8rIjZxTsRhzNr4BC2gMM,"Solapur Airport, Solapur, Maharashtra 413224, India",3.6,218,not found
1202,3022,Surat Airport,Surat,India,STV,VASU,21.1140995026,72.7417984009,16,N,Asia/Calcutta,airport,OurAirports,Surat International Airport,ChIJIUTtAfJS4DsRXqMXfgN8efI,"Surat International Airport, Sai Baba Temple, Surat - Dumas Rd Gaviyer, Village, Near to, Surat, Gujarat 395007, India",4.1,1170,not found
1203,3023,Maharana Pratap Airport,Udaipur,India,UDR,VAUD,24.617700576799997,73.89610290530001,1684,N,Asia/Calcutta,airport,OurAirports,"Maharana Pratap Airport, Udaipur",ChIJB8U7LOfcZzkRstI0XvfTnh8,"Maharana Pratap Airport, Udaipur, Near MP Airport, Dabok, Rajasthan 313022, India",4.1,565,https://raise2rise-cateres.business.site/
1204,3024,Bandaranaike International Colombo Airport,Colombo,Sri Lanka,CMB,VCBI,7.180759906768799,79.88410186767578,30,U,Asia/Colombo,airport,OurAirports,Bandaranaike International Airport,ChIJXS3yNbfv4joRN4uCAyFwvW4,"Bandaranaike International Airport (CMB), Canada Friendship Rd, Katunayake 11450, Sri Lanka",3.7,3152,http://www.airport.lk/
1205,3026,Batticaloa Airport,Batticaloa,Sri Lanka,BTC,VCCB,7.7057600000000015,81.678802,20,U,Asia/Colombo,airport,OurAirports,Batticaloa Airport,ChIJIR-kwbLS-joRkAjL67wcn9U,"Batticaloa Airport, 570 Trincomalee Highway, Batticaloa, Sri Lanka",4.2,71,https://www.airport.lk/Bati/index.php
1206,3027,Colombo Ratmalana Airport,Colombo,Sri Lanka,RML,VCCC,6.821990013122559,79.88619995117188,22,U,Asia/Colombo,airport,OurAirports,Colombo-Ratmalana Airport,ChIJE9dyVs5a4joRSwAn-GRRRRk,"Colombo-Ratmalana Airport, New Airport Rd, Dehiwala-Mount Lavinia, Sri Lanka",4.2,238,https://www.airport.lk/rma/index.php
1207,3029,Kankesanturai Airport,Jaffna,Sri Lanka,JAF,VCCJ,9.792329788208008,80.07009887695312,33,U,Asia/Colombo,airport,OurAirports,Palaly Airport,ChIJNbn6e_Gq_zoRrTrSAbmPNkQ,"Palaly Airport, Sri Lanka",4.2,64,not found
1208,3034,Phnom Penh International Airport,Phnom-penh,Cambodia,PNH,VDPP,11.546600341796875,104.84400177001952,40,U,Asia/Phnom_Penh,airport,OurAirports,Phnom Penh International Airport,ChIJhQtAU9VPCTER7IUA9jJuM9U,"Phnom Penh International Airport, 12000 មហាវិថី​ សហព័ន្ធរុស្ស៊ី, Phnom Penh, Cambodia",3.8,980,https://pnh.cambodia-airports.aero/
1209,3035,Siem Reap International Airport,Siem-reap,Cambodia,REP,VDSR,13.410699844400005,103.81300354,60,U,Asia/Phnom_Penh,airport,OurAirports,Siem Reap International Airport,ChIJj8_VBjcREDERGWRzOvF7MHU,"Siem Reap International Airport (REP), NR6, Krong Siem Reap, Cambodia",3.5,943,https://rep.cambodia-airports.aero/
1210,3038,Agartala Airport,Agartala,India,IXA,VEAT,23.8869991302,91.2404022217,46,N,Asia/Calcutta,airport,OurAirports,Maharaja Bir Bikram Airport,ChIJa9C5DkX2UzcRFWrfcOQJ8dk,"Maharaja Bir Bikram Airport, Agartala, Tripura 799009, India",3.8,805,https://www.aai.aero/
1211,3039,Lengpui Airport,Aizwal,India,AJL,VELP,23.8405990601,92.6196975708,1398,N,Asia/Calcutta,airport,OurAirports,Lengpui Airport,ChIJe-Ohms_qTTcRb3naUqVdQMc,"Lengpui Airport, Aizawl, Mizoram 796421, India",4.0,196,not found
1212,3040,Bagdogra Airport,Baghdogra,India,IXB,VEBD,26.68120002746582,88.32859802246094,412,N,Asia/Calcutta,airport,OurAirports,Bagdogra International Airport,ChIJnYDHEfpF5DkR9PWSk_cbVpU,"Bagdogra International Airport, Airport Road, Bagdogra, Siliguri, West Bengal 734421, India",3.4,1472,https://www.aai.aero/
1213,3041,Bokaro Airport,Bokaro,India,\N,VEBK,23.64349937438965,86.1489028930664,715,N,Asia/Calcutta,airport,OurAirports,Bokaro Airport,ChIJtcylcpYj9DkR1YRI5yHT3oQ,"Bokaro Airport (BKR), Sector 12, Bokaro Steel City, Jharkhand 827001, India",3.9,191,not found
1214,3042,Biju Patnaik Airport,Bhubaneswar,India,BBI,VEBS,20.2444000244,85.8178024292,138,N,Asia/Calcutta,airport,OurAirports,Biju Patnaik International Airport,ChIJjXVMAw-nGToRUzV7Vt1OQ9o,"Biju Patnaik International Airport, Airport Rd, Bhubaneswar, Odisha 751020, India",4.2,2504,https://www.aai.aero/en/node/2902
