index,airport_id,name,city,country,IATA,ICAO,latitude,longitude,altitude,DST,Tz_database_time_zone	,type,source,google_airport_name,google_place_id,google_airport_full_address,airport_rating,number_ratings,website,total_routes
79,338,Dresden Airport,Dresden,Germany,DRS,EDDC,51.1328010559082,13.767200469970705,755,E,Europe/Berlin,airport,OurAirports,Dresden Airport,ChIJ1_6PJSXMCUcRvVdjTXOzxkY,"Dresden Airport (DRS), Flughafenstraße, 01109 Dresden, Germany",4.0,466,http://www.dresden-airport.de/,22
80,339,Erfurt Airport,Erfurt,Germany,ERF,EDDE,50.97980117797852,10.958100318908693,1036,E,Europe/Berlin,airport,OurAirports,Erfurt-Weimar Airport,ChIJwR8IwUBypEcRG5w0MSkzwp8,"Erfurt-Weimar Airport, Binderslebener Landstraße 100, 99092 Erfurt, Germany",3.9,172,http://www.flughafen-erfurt-weimar.de/,6
81,340,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364,E,Europe/Berlin,airport,OurAirports,Frankfurt Airport,ChIJeflCVHQLvUcRMfP4IU3YdIo,"Frankfurt Airport (FRA), 60547 Frankfurt am Main, Germany",3.7,11194,https://www.frankfurt-airport.com/de.html,497
82,341,Münster Osnabrück Airport,Munster,Germany,FMO,EDDG,52.134601593,7.68483018875,160,E,Europe/Berlin,airport,OurAirports,Münster Osnabrück International Airport,ChIJq7grkcK6uUcRuFsk6omc-sA,"Münster Osnabrück International Airport, Airportallee 1, 48268 Greven, Germany",4.3,364,http://www.fmo.de/,11
83,342,Hamburg Airport,Hamburg,Germany,HAM,EDDH,53.630401611328004,9.988229751586902,53,E,Europe/Berlin,airport,OurAirports,Hamburg Airport,ChIJV6bPHGSIsUcRJFgnHDMmRnM,"Hamburg Airport (HAM), Flughafenstr. 1-3, 22335 Hamburg, Germany",3.6,3116,https://www.hamburg-airport.de/de/,161
84,344,Cologne Bonn Airport,Cologne,Germany,CGN,EDDK,50.865898132299996,7.1427397728,302,E,Europe/Berlin,airport,OurAirports,Cologne Bonn Airport,ChIJ78boUtfevkcRyEtFyzYll2Q,"Cologne Bonn Airport (CGN), Kennedystraße, 51147 Köln, Germany",3.7,3041,https://www.koeln-bonn-airport.de/,134
85,345,Düsseldorf Airport,Duesseldorf,Germany,DUS,EDDL,51.289501,6.7667800000000025,147,E,Europe/Berlin,airport,OurAirports,Düsseldorf International Airport,ChIJUxLZNy7IuEcRVfTUlmn1Vls,"Düsseldorf International Airport (DUS), Flughafenstraße 105, 40474 Düsseldorf, Germany",3.5,4645,https://www.dus.com/de-de,285
86,346,Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,1487,E,Europe/Berlin,airport,OurAirports,Munich International Airport,ChIJRW3aI1kTnkcRS89WOoV6xeM,"Munich International Airport (MUC), Nordallee 25, 85356 München, Germany",4.0,7223,https://www.munich-airport.de/,368
87,347,Nuremberg Airport,Nuernberg,Germany,NUE,EDDN,49.498699,11.078056,1046,E,Europe/Berlin,airport,OurAirports,Airport Nürnberg,ChIJJwbLdXj9oUcRL_qcuGv8ynI,"Airport Nürnberg, Flughafenstraße 100, 90411 Nürnberg, Germany",4.1,917,http://www.airport-nuernberg.de/,48
88,348,Leipzig/Halle Airport,Leipzig,Germany,LEJ,EDDP,51.423889,12.236388999999999,465,E,Europe/Berlin,airport,OurAirports,Leipzig/Halle Airport,ChIJZwkilQJfpkcRRfEptBP_Lik,"Leipzig/Halle Airport (LEJ), 04435 Schkeuditz, Germany",4.0,795,https://www.leipzig-halle-airport.de/,40
89,349,Saarbrücken Airport,Saarbruecken,Germany,SCN,EDDR,49.2145996094,7.10950994492,1058,E,Europe/Berlin,airport,OurAirports,Saarbrücken Airport,ChIJ5wlgKxW0lUcR7Ndp1tTGlAk,"Saarbrücken Airport, Balthasar-Goldstein-Straße, 66131 Saarbrücken, Germany",4.0,176,http://www.flughafen-saarbruecken.de/,9
90,350,Stuttgart Airport,Stuttgart,Germany,STR,EDDS,48.6898994446,9.22196006775,1276,E,Europe/Berlin,airport,OurAirports,Stuttgart Airport,ChIJtW_OpYzCmUcRkz1593jh6FE,"Stuttgart Airport (STR), Flughafenstraße 32, 70629 Stuttgart, Germany",3.8,2334,https://www.flughafen-stuttgart.de/?cl=de,137
91,351,Berlin-Tegel Airport,Berlin,Germany,TXL,EDDT,52.5597,13.2877,122,E,Europe/Berlin,airport,OurAirports,Berlin Tegel Airport,ChIJVVVVVflTqEcR6iq_Z319uWQ,"Berlin Tegel Airport (TXL), Zufahrt zum Flughafen Tegel, 13405 Berlin, Germany",2.5,7033,https://www.berlin-airport.de/de/reisende-txl/index.php,208
92,352,Hannover Airport,Hannover,Germany,HAJ,EDDV,52.461101532,9.68507957458,183,E,Europe/Berlin,airport,OurAirports,Hannover Airport,ChIJsVaQUBdysEcR5dBzTIRLQ-Q,"Hannover Airport (HAJ), Flughafenstraße 4, 30855 Langenhagen, Germany",3.7,1097,https://www.hannover-airport.de/informationen-fuer-fluggaeste-und-besucher/,76
93,353,Bremen Airport,Bremen,Germany,BRE,EDDW,53.0475006104,8.78666973114,14,E,Europe/Berlin,airport,OurAirports,Bremen Airport,ChIJPxtvB8PXsEcRg-_FP5mOCLA,"Bremen Airport (BRE), Flughafenallee 20, 28199 Bremen, Germany",3.9,647,http://www.airport-bremen.de/,50
94,355,Frankfurt-Hahn Airport,Hahn,Germany,HHN,EDFH,49.9487,7.263889999999999,1649,E,Europe/Berlin,airport,OurAirports,Frankfurt-Hahn Airport,ChIJX3W0JgQYvkcRWBxGlm6csj0,"Frankfurt-Hahn Airport (HHN), 55483 Hahn-Flughafen, Germany",3.4,1213,http://www.hahn-airport.de/,47
95,356,Mannheim-City Airport,Mannheim,Germany,MHG,EDFM,49.473057,8.514167,308,E,Europe/Berlin,airport,OurAirports,City Airport Mannheim,ChIJPTYSAtzOl0cR0nR6OeKay9A,"City Airport Mannheim, Seckenheimer Landstraße 172, 68163 Mannheim, Germany",4.6,59,http://www.flugplatz-mannheim.de/,1
96,364,Lübeck Blankensee Airport,Luebeck,Germany,LBC,EDHL,53.80540084840001,10.7192001343,53,E,Europe/Berlin,airport,OurAirports,Lübeck Airport,ChIJnZRFuF0IskcRPVEczvDDWig,"Lübeck Airport, Blankenseer Str. 101, 23562 Lübeck, Germany",3.5,67,http://www.flughafen-luebeck.de/,4
97,371,Paderborn Lippstadt Airport,Paderborn,Germany,PAD,EDLP,51.614101409899995,8.616319656369999,699,E,Europe/Berlin,airport,OurAirports,Paderborn Lippstadt Airport,ChIJ0e1_qHK2u0cROmmPOBtUvOY,"Paderborn Lippstadt Airport, Flughafenstraße 33, 33142 Büren, Germany",4.1,273,http://www.airport-pad.com/,11
98,373,Dortmund Airport,Dortmund,Germany,DTM,EDLW,51.518299102799986,7.61223983765,425,E,Europe/Berlin,airport,OurAirports,Dortmund Airport,ChIJNQXGhHcUuUcR3aJBj1trVpA,"Dortmund Airport, Flughafenring 2, 44319 Dortmund, Germany",3.4,1100,https://www.dortmund-airport.de/,33
99,382,Friedrichshafen Airport,Friedrichshafen,Germany,FDH,EDNY,47.671298980699994,9.511489868160002,1367,E,Europe/Berlin,airport,OurAirports,Bodensee Airport Friedrichshafen,ChIJ2xrm97IAm0cR52MUxAKRMKU,"Bodensee Airport Friedrichshafen, Am Flugpl. 64, 88046 Friedrichshafen, Germany",4.1,226,http://www.bodensee-airport.eu/,13
100,400,Kassel-Calden Airport,Kassel,Germany,KSF,EDVK,51.417273,9.384967,820,E,Europe/Berlin,airport,OurAirports,Flughafen Kassel,ChIJy6z_9xYWu0cRKjT2loyBX-w,"Flughafen Kassel, Fieseler-Storch-Straße 40, 34379 Calden, Germany",3.7,192,http://www.kassel-airport.aero/,2
101,410,Westerland Sylt Airport,Westerland,Germany,GWT,EDXW,54.9132003784,8.34047031403,51,E,Europe/Berlin,airport,OurAirports,Sylt Airport,ChIJq6qqqpretEcRyyU0A4BG_zU,"Sylt Airport, Flughafenstraße 1, 25980 Sylt, Germany",4.0,70,http://www.flughafen-sylt.de/,8
102,415,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,TLL,EETN,59.41329956049999,24.8327999115,131,E,Europe/Tallinn,airport,OurAirports,Tallinn Airport,ChIJpRi7D2HrkkYRp-pUJYtYw1A,"Tallinn Airport, Tartu maantee 101, 10112 Tallinn, Estonia",4.5,1183,https://www.tallinn-airport.ee/,38
103,421,Helsinki Vantaa Airport,Helsinki,Finland,HEL,EFHK,60.317199707031,24.963300704956,179,E,Europe/Helsinki,airport,OurAirports,Helsinki Airport,ChIJsaJij2X4jUYRlrMoLAHZ8Ps,"Helsinki Airport (HEL), 01531 Vantaa, Finland",4.2,2914,http://www.helsinki-vantaa.fi/,159
104,428,Ivalo Airport,Ivalo,Finland,IVL,EFIV,68.607299804688,27.405300140380998,481,E,Europe/Helsinki,airport,OurAirports,Ivalon lentoasema,ChIJsUXWRSQVzUURnQWJNixRa2A,"Ivalon lentoasema, Lentokentäntie 290, 99800 Enare, Finland",4.4,77,https://www.finavia.fi/fi/lentoasemat/ivalo,2
105,438,Kittilä Airport,Kittila,Finland,KTT,EFKT,67.700996398926,24.846799850464002,644,E,Europe/Helsinki,airport,OurAirports,Kittilä flygplats,ChIJcYUgHCOs00UR2s-xMrAis4k,"Kittilä flygplats, Levintie 259, 99100 Kittilä, Finland",4.1,139,https://www.finavia.fi/fi/lentoasemat/kittila,2
106,446,Oulu Airport,Oulu,Finland,OUL,EFOU,64.930099487305,25.354600906372,47,E,Europe/Helsinki,airport,OurAirports,Oulu Airport,ChIJEY5te6M0gEYRpk_7789M1zs,"Oulu Airport (OUL), Lentokentäntie 720, 90410 Oulu, Finland",4.3,120,http://www.finavia.fi/fi/oulu/,4
107,453,Rovaniemi Airport,Rovaniemi,Finland,RVN,EFRO,66.564796447754,25.830400466919,642,E,Europe/Helsinki,airport,OurAirports,Rovaniemi Airport,ChIJhUAxhsNNK0QR9FPRUPB9a68,"Rovaniemi Airport (RVN), 96101 Rovaniemi, Finland",4.1,149,http://www.finavia.fi/lentoasemat/lentoasema_rovaniemi,2
108,458,Tampere-Pirkkala Airport,Tampere,Finland,TMP,EFTP,61.414100646973,23.604400634766,390,E,Europe/Helsinki,airport,OurAirports,Tampere–Pirkkala Airport,ChIJ_a_zPivfjkYRQkoqKPbXnpw,"Tampere–Pirkkala Airport (TMP), Tornikaari 50, 33960 Birkala, Finland",3.8,76,http://www.finavia.fi/fi/tampere-pirkkala/,12
109,460,Turku Airport,Turku,Finland,TKU,EFTU,60.514099121094,22.262800216675,161,E,Europe/Helsinki,airport,OurAirports,Turku Airport,ChIJH9VysOt1jEYRkNJo34xbeII,"Turku Airport, Lentoasemantie 150, 20360 Turku, Finland",3.8,144,http://www.finavia.fi/lentoasemat/lentoasema_turku,8
110,465,Belfast International Airport,Belfast,United Kingdom,BFS,EGAA,54.6575012207,-6.21582984924,268,E,Europe/London,airport,OurAirports,Belfast International Airport (BFS),ChIJnRmAR86qYUgRFWtHPHalIeU,"Belfast International Airport (BFS), Airport Rd, Belfast BT29 4AB, UK",2.8,715,http://www.belfastairport.com/,36
111,467,George Best Belfast City Airport,Belfast,United Kingdom,BHD,EGAC,54.61809921264648,-5.872499942779541,15,E,Europe/London,airport,OurAirports,George Best Belfast City Airport,ChIJL4jm3PQJYUgRDBZMwIr2JMA,"George Best Belfast City Airport (BHD), Belfast BT3 9JH, UK",3.6,421,http://www.belfastcityairport.com/,21
112,478,Manchester Airport,Manchester,United Kingdom,MAN,EGCC,53.35369873046875,-2.2749500274658203,257,E,Europe/London,airport,OurAirports,Manchester-Boston Regional Airport,ChIJ3RcbiDZM4okRPIjkzsw21jc,"Manchester-Boston Regional Airport (MHT), 1 Airport Rd, Manchester, NH 03103, USA",4.4,271,http://www.flymanchester.com/,316
113,481,Newquay Cornwall Airport,Newquai,United Kingdom,NQY,EGHQ,50.44060134887695,-4.995409965515137,390,E,Europe/London,airport,OurAirports,Cornwall Airport Newquay,ChIJK1FkSLENa0gRWfyZ1P68MVQ,"Cornwall Airport Newquay, St Mawgan, Newquay TR8 4RQ, UK",3.7,126,http://www.cornwallairportnewquay.com/,6
114,488,Cardiff International Airport,Cardiff,United Kingdom,CWL,EGFF,51.39670181274414,-3.343329906463623,220,E,Europe/London,airport,OurAirports,Cardiff Airport,ChIJIdd3q9sObkgRAvb9MEDEhV4,"Cardiff Airport (CWL), Cardiff, Rhoose, Barry CF62 3BD, UK",3.7,362,http://www.cardiff-airport.com/,32
115,490,Bristol Airport,Bristol,United Kingdom,BRS,EGGD,51.382702,-2.71909,622,E,Europe/London,airport,OurAirports,Bristol Airport,ChIJPybtqKiOcUgRxEkozN3aRNg,"Bristol Airport (BRS), Bristol BS48 3DY, UK",3.4,1251,http://www.bristolairport.co.uk/,100
116,491,Liverpool John Lennon Airport,Liverpool,United Kingdom,LPL,EGGP,53.33359909057617,-2.849720001220703,80,E,Europe/London,airport,OurAirports,Liverpool John Lennon Airport,ChIJZxe3oEDgekgRRpdkIF4Cy2I,"Liverpool John Lennon Airport, Speke Hall Ave, Speke, Liverpool L24 1YD, UK",3.4,1010,http://www.liverpoolairport.com/,58
117,492,London Luton Airport,London,United Kingdom,LTN,EGGW,51.87469863891602,-0.36833301186561584,526,E,Europe/London,airport,OurAirports,London Luton Airport,ChIJ1Qb35NA3dkgR0BrZSvPnBi4,"London Luton Airport (LTN), Airport Way, Luton LU2 9LY, UK",2.4,5103,https://www.london-luton.co.uk/,108
118,494,Bournemouth Airport,Bournemouth,United Kingdom,BOH,EGHH,50.77999877929688,-1.8424999713897705,38,E,Europe/London,airport,OurAirports,Bournemouth Airport,ChIJO4Llm4yYc0gREMierqEljK0,"Bournemouth Airport, Parley Ln, Christchurch BH23 6SE, UK",2.6,254,http://www.bournemouthairport.com/,19
119,495,Southampton Airport,Southampton,United Kingdom,SOU,EGHI,50.95029830932617,-1.3567999601364136,44,E,Europe/London,airport,OurAirports,Southampton Airport,ChIJKYXES7JzdEgRLFZ_ZYVX12I,"Southampton Airport (SOU), Southampton SO18 2NL, UK",3.6,297,http://www.southamptonairport.com/,33
120,498,Guernsey Airport,Guernsey,Guernsey,GCI,EGJB,49.43500137329102,-2.601969957351685,336,E,Europe/Guernsey,airport,OurAirports,Guernsey Airport,ChIJO1UjH19xDUgR0vqjjlyHOAQ,"Guernsey Airport (GCI), La Villiaze, Guernsey GY8 0DS, Guernsey",3.3,64,http://www.guernsey-airport.gov.gg/,18
121,499,Jersey Airport,Jersey,Jersey,JER,EGJJ,49.20790100097656,-2.1955099105834956,277,E,Europe/Jersey,airport,OurAirports,Jersey Airport,ChIJoTb2ruqtDUgRQDJOOMT1G5U,"Jersey Airport, St Peter, Jersey JE1 1BY, Jersey",4.0,105,http://www.jerseyairport.com/Pages/Default.aspx,38
122,502,London Gatwick Airport,London,United Kingdom,LGW,EGKK,51.148102,-0.190278,202,E,Europe/London,airport,OurAirports,Gatwick Airport,ChIJGzkffd7vdUgR_3OJAb-k3Vk,"Gatwick Airport (LGW), Horley, Gatwick RH6 0NP, UK",3.6,4888,https://www.gatwickairport.com/,356
123,503,London City Airport,London,United Kingdom,LCY,EGLC,51.505299,0.055277999999999994,19,E,Europe/London,airport,OurAirports,London City Airport,ChIJhza7Doio2EcRSxpLpqDodAc,"London City Airport (LCY), Hartmann Rd, Royal Docks, London E16 2PX, UK",4.0,1644,https://www.londoncityairport.com/,62
124,507,London Heathrow Airport,London,United Kingdom,LHR,EGLL,51.4706,-0.461941,83,E,Europe/London,airport,OurAirports,Heathrow Airport,ChIJ6W3FzTRydkgRZ0H2Q1VT548,"Heathrow Airport (LHR), Longford TW6, UK",3.8,9222,https://www.heathrow.com/,527
125,508,Southend Airport,Southend,United Kingdom,SEN,EGMC,51.5713996887207,0.6955559849739075,49,E,Europe/London,airport,OurAirports,London Southend Airport,ChIJ2f3y2hbZ2EcROw-4AqftcYY,"London Southend Airport, Southend-on-Sea SS2 6YF, UK",3.3,545,http://www.southendairport.com/,14
126,514,Blackpool International Airport,Blackpool,United Kingdom,BLK,EGNH,53.77170181274414,-3.0286099910736084,34,E,Europe/London,airport,OurAirports,Blackpool Airport,ChIJX3sYPk5Be0gRIZe_CBSsqos,"Blackpool Airport, Squires Gate Ln, Blackpool FY4 2QY, UK",3.9,58,http://blackpoolairport.com/,9
127,515,Humberside Airport,Humberside,United Kingdom,HUY,EGNJ,53.57440185546875,-0.350832998752594,121,E,Europe/London,airport,OurAirports,Humberside Airport,ChIJ1dz3Cs5S2UcRdGpyD3BfhfI,"Humberside Airport (HUY) DN39 6YH, UK",3.5,70,http://www.humbersideairport.com/,5
128,517,Leeds Bradford Airport,Leeds,United Kingdom,LBA,EGNM,53.86589813232422,-1.6605700254440308,681,E,Europe/London,airport,OurAirports,Leeds Bradford Airport,ChIJc4ZWMnZYeUgR8B0rRsU2pwk,"Leeds Bradford Airport (LBA), Whitehouse Ln, Yeadon, Leeds LS19 7TU, UK",2.9,972,https://www.leedsbradfordairport.co.uk/,80
129,520,Isle of Man Airport,Isle Of Man,Isle of Man,IOM,EGNS,54.08330154418945,-4.623889923095703,52,E,Europe/Isle_of_Man,airport,OurAirports,Isle of Man Airport,ChIJ_3IGggCMY0gRo2V-T-syL6c,"Isle of Man Airport, 56 A5, Isle of Man",3.9,110,http://www.iom-airport.com/,11
130,522,Durham Tees Valley Airport,Teesside,United Kingdom,MME,EGNV,54.50920104980469,-1.4294099807739258,120,E,Europe/London,airport,OurAirports,Teesside International Airport,ChIJEUz73tWWfkgRY1OJv2KpVIs,"Teesside International Airport, Darlington DL2 1LU, UK",3.0,98,http://www.durhamteesvalleyairport.com/,3
131,523,East Midlands Airport,East Midlands,United Kingdom,EMA,EGNX,52.8311004639,-1.32806003094,306,E,Europe/London,airport,OurAirports,East Midlands Airport,ChIJUw57-LLleUgRhd_jTMtyKQM,"East Midlands Airport (EMA), Castle Donington, Derby DE74 2SA, UK",3.1,861,http://www.eastmidlandsairport.com/,95
132,532,Aberdeen Dyce Airport,Aberdeen,United Kingdom,ABZ,EGPD,57.20190048217773,-2.1977798938751216,215,E,Europe/London,airport,OurAirports,Aberdeen Airport,ChIJ1VCNN7oThEgR20bzyHyyCRE,"Aberdeen Airport (ABZ), Dyce, Aberdeen AB21 7DU, UK",3.1,310,http://www.aberdeenairport.com/,41
133,534,Glasgow International Airport,Glasgow,United Kingdom,GLA,EGPF,55.8718986511,-4.43306016922,26,E,Europe/London,airport,OurAirports,Glasgow Airport,ChIJ3eARAblOiEgRCzOqGbWIqCQ,"Glasgow Airport (GLA), Paisley PA3 2SW, UK",3.8,1047,https://www.glasgowairport.com/,100
134,535,Edinburgh Airport,Edinburgh,United Kingdom,EDI,EGPH,55.95000076293945,-3.372499942779541,135,E,Europe/London,airport,OurAirports,Edinburgh Airport,ChIJfQHjkw7Fh0gRm9WxkiUKUxk,"Edinburgh Airport (EDI), Edinburgh EH12 9DN, UK",3.3,2220,http://www.edinburghairport.com/,119
135,537,Glasgow Prestwick Airport,Prestwick,United Kingdom,PIK,EGPK,55.5093994140625,-4.586669921875,65,E,Europe/London,airport,OurAirports,Glasgow Prestwick Airport,ChIJpYlmAY_TiUgR3JMSMBRjsRg,"Glasgow Prestwick Airport, 107 Glasgow Prestwick Intnl Airport, Prestwick KA9 2PL, UK",3.6,149,http://www.glasgowprestwick.com/,21
136,547,Norwich International Airport,Norwich,United Kingdom,NWI,EGSH,52.675800323500006,1.28278005123,117,E,Europe/London,airport,OurAirports,Norwich International Airport,ChIJV9Dr3I3h2UcRkJ8gtHfvQGs,"Norwich International Airport (NWI), Norwich Airport Ltd, Norwich NR6 6JA, UK",3.1,199,http://www.norwichinternational.co.uk/,10
137,548,London Stansted Airport,London,United Kingdom,STN,EGSS,51.8849983215,0.23499999940400002,348,E,Europe/London,airport,OurAirports,London Stansted Airport,ChIJtxsqpbgEdkgRSCY1a5fQpDA,"London Stansted Airport (STN), Bassingbourn Rd, Stansted CM24 1QW, UK",2.6,6719,https://www.stanstedairport.com/,173
138,552,Exeter International Airport,Exeter,United Kingdom,EXT,EGTE,50.73440170288086,-3.4138898849487305,102,E,Europe/London,airport,OurAirports,Exeter Airport,ChIJsXG18RKibUgR0BznpSkeXmU,"Exeter Airport, Exeter EX5 2BD, UK",3.6,163,https://www.exeter-airport.co.uk/,25
139,580,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11,E,Europe/Amsterdam,airport,OurAirports,Amsterdam Airport Schiphol,ChIJLRb94DThxUcRiPHO8YMV1cc,"Amsterdam Airport Schiphol (AMS), Evert van de Beekstraat 202, 1118 CP Schiphol, Netherlands",4.1,9340,http://www.schiphol.nl/,453
140,582,Maastricht Aachen Airport,Maastricht,Netherlands,MST,EHBK,50.911701,5.7701400000000005,375,E,Europe/Amsterdam,airport,OurAirports,Maastricht Aachen Airport,ChIJRbIRU3XBwEcRdGhp1vSmuM0,"Maastricht Aachen Airport, Vliegveldweg 90, 6199 AD Maastricht Airport, Netherlands",3.4,129,http://www.maa.nl/,10
141,585,Eindhoven Airport,Eindhoven,Netherlands,EIN,EHEH,51.4500999451,5.374529838559999,74,E,Europe/Amsterdam,airport,OurAirports,Eindhoven Airport,ChIJD8ehowvbxkcROiMX95VI9Y4,"Eindhoven Airport, Luchthavenweg 25, 5657 EA Eindhoven, Netherlands",3.5,1803,https://www.eindhovenairport.nl/,68
142,586,Eelde Airport,Groningen,Netherlands,GRQ,EHGG,53.1197013855,6.579440116880001,17,E,Europe/Amsterdam,airport,OurAirports,Groningen Airport Eelde,ChIJARyCGOAtyEcRqwUephW_e3Q,"Groningen Airport Eelde, Machlaan 14A, 9761 TK Eelde, Netherlands",4.1,115,http://www.groningenairport.nl/,6
143,591,Rotterdam The Hague Airport,Rotterdam,Netherlands,RTM,EHRD,51.956902,4.43722,-15,E,Europe/Amsterdam,airport,OurAirports,Rotterdam The Hague Airport,ChIJ83Z5piPLxUcRAh853jZ_S-E,"Rotterdam The Hague Airport (RTM), Rotterdam Airportplein 60, 3045 AP Rotterdam, Netherlands",3.8,580,http://www.rotterdamthehagueairport.nl/,33
144,596,Cork Airport,Cork,Ireland,ORK,EICK,51.84130096435547,-8.491109848022461,502,E,Europe/Dublin,airport,OurAirports,Cork Airport,ChIJBduFv6-PREgR1HFSYbIyjaQ,"Cork Airport (ORK), Kinsale Rd, Cork, Ireland",4.2,352,http://www.corkairport.com/,34
145,599,Dublin Airport,Dublin,Ireland,DUB,EIDW,53.421299,-6.27007,242,E,Europe/Dublin,airport,OurAirports,Dublin Airport,ChIJLxmTab4RZ0gRVfMlt7UbElU,"Dublin Airport (DUB), Dublin, Ireland",4.0,3847,https://www.dublinairport.com/,207
146,600,Ireland West Knock Airport,Connaught,Ireland,NOC,EIKN,53.9103012084961,-8.818490028381348,665,E,Europe/Dublin,airport,OurAirports,Ireland West Airport Knock,ChIJLTwnhBKtXkgR1R10yU407hI,"Ireland West Airport Knock, Co. Mayo, Ireland",3.2,214,http://www.irelandwestairport.com/,15
147,601,Kerry Airport,Kerry,Ireland,KIR,EIKY,52.18090057373047,-9.52377986907959,112,E,Europe/Dublin,airport,OurAirports,Kerry Airport,ChIJb1Cjy_owRUgRgEZLA_dvdJM,"Kerry Airport, Kerry Airport, Farranfore, Kerry, Ireland",4.1,90,http://kerryairport.ie/website/,6
148,607,Aarhus Airport,Aarhus,Denmark,AAR,EKAH,56.2999992371,10.619000434899998,82,E,Europe/Copenhagen,airport,OurAirports,Aarhus Lufthavn,ChIJ8TPu2-EtTEYRvYlcN32TooI,"Aarhus Lufthavn, Ny Lufthavnsvej 24, 8560 Kolind, Denmark",3.4,138,http://www.aar.dk/,8
149,608,Billund Airport,Billund,Denmark,BLL,EKBI,55.7402992249,9.15178012848,247,E,Europe/Copenhagen,airport,OurAirports,Billund Airport,ChIJ-0k34RpxS0YRYw9-NNSB9bg,"Billund Airport (BLL), Passagerterminalen 10, 7190 Billund, Denmark",4.0,754,https://www.bll.dk/da-dk,47
150,609,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,EKCH,55.617900848389,12.656000137328999,17,E,Europe/Copenhagen,airport,OurAirports,"Copenhagen Airport (Kastrup), CPH Airport",ChIJcetmWWWrU0YRi1VtxUY2Z0E,"Copenhagen Airport (Kastrup), CPH Airport, 2770 Kastrup, Denmark",3.9,63,not found,229
